dport,sport,protocol,flags,time bw prev packet,spkts,dpkts,pkt_len,ttl,payload size,label
52932,22,6,PA,0.0021407604217529297,68,0,36,64,224,benign
52932,22,6,PA,0.0011448860168457031,92,0,60,64,224,benign
52932,22,6,PA,0.0012655258178710938,76,0,44,64,224,benign
52932,22,6,PA,0.0022161006927490234,300,0,268,64,224,benign
52932,22,6,PA,0.0005550384521484375,172,0,140,64,224,benign
52932,22,6,PA,0.0005078315734863281,116,0,84,64,224,benign
52932,22,6,PA,0.000431060791015625,84,0,52,64,224,benign
52932,22,6,PA,0.15488076210021973,1072,0,1040,64,224,benign
22,52932,6,A,0.037926435470581055,0,32,0,64,224,benign
22,52932,6,A,0.00043964385986328125,0,32,0,64,224,benign
22,52932,6,A,0.0003457069396972656,0,32,0,64,224,benign
22,52932,6,A,0.011605501174926758,0,32,0,64,224,benign
22,52932,6,A,0.0025496482849121094,0,32,0,64,224,benign
22,52932,6,A,0.0003566741943359375,0,32,0,64,224,benign
22,52932,6,A,0.00034165382385253906,0,32,0,64,224,benign
22,52932,6,A,0.00033473968505859375,0,32,0,64,224,benign
22,52932,6,A,0.0003979206085205078,0,32,0,64,224,benign
22,52932,6,A,0.0003349781036376953,0,32,0,64,224,benign
22,52932,6,A,0.00033926963806152344,0,32,0,64,224,benign
22,52932,6,PA,0.4326450824737549,0,68,36,64,224,benign
52932,22,6,PA,0.0013535022735595703,68,0,36,64,224,benign
22,52932,6,A,0.003756284713745117,0,32,0,64,224,benign
22,52932,6,PA,1.5123896598815918,0,68,36,64,224,benign
52932,22,6,PA,0.0009698867797851562,76,0,44,64,224,benign
22,52932,6,A,0.003400087356567383,0,32,0,64,224,benign
22,52932,6,PA,3.122849225997925,0,68,36,64,224,benign
52932,22,6,PA,0.0020558834075927734,116,0,84,64,224,benign
52932,22,6,PA,0.0018301010131835938,300,0,268,64,224,benign
52932,22,6,PA,0.00179290771484375,172,0,140,64,224,benign
52932,22,6,PA,0.0016481876373291016,116,0,84,64,224,benign
22,52932,6,A,0.0016207695007324219,0,32,0,64,224,benign
22,52932,6,A,0.0019524097442626953,0,32,0,64,224,benign
22,52932,6,A,0.0013227462768554688,0,32,0,64,224,benign
52932,22,6,PA,0.00033092498779296875,92,0,60,64,224,benign
